reaction_name	template_id	example	reaction_template	reactant_categories
reductive_amination_ketone	32	Cc1cccc2c1C(=O)c1ccccc1-2.O=C1c2ccccc2-c2cccc(CC3CCc4cnccc4Nc4cnccc4C3)c21>>Cc1cccc2c1C(N1c3ccncc3CCC(Cc3cccc4c3C(=O)c3ccccc34)Cc3ccncc31)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([$([a;$(a1aaaaa1)]),$([a;$(a1aaaa1)]);!$([c;$(c1ccccc1)]);!$([c;$(c1cccc1)])])[$([a;$(a1aaaaa1)]),$([a;$(a1aaaa1)]);!$([c;$(c1ccccc1)]);!$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticCyclic.Amine_CyclicSecondary_Heteroaromatic-Heteroaromatic
reductive_amination_ketone	33	Cc1cccc2c1C(=O)c1ccccc1-2.O=C1c2ccccc2-c2cccc(Cc3cnc4c(c3)NCCC4)c21>>Cc1cccc2c1C(N1CCCc3ncc(Cc4cccc5c4C(=O)c4ccccc45)cc31)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$([a;$(a1aaaaa1)]),$([a;$(a1aaaa1)]);!$([c;$(c1ccccc1)]);!$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticCyclic.Amine_CyclicSecondary_SaturatedAliphatic-Heteroaromatic
reductive_amination_ketone	34	Cc1cccc2c1C(=O)c1ccccc1-2.O=C1c2ccccc2-c2cccc(Cc3cnc4c(c3)NC=CC4)c21>>Cc1cccc2c1C(N1C=CCc3ncc(Cc4cccc5c4C(=O)c4ccccc45)cc31)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$([a;$(a1aaaaa1)]),$([a;$(a1aaaa1)]);!$([c;$(c1ccccc1)]);!$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticCyclic.Amine_CyclicSecondary_UnsaturatedAliphatic-Heteroaromatic
reductive_amination_ketone	35	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1occ(CCc2cccc3c2C(=O)c2ccccc2-3)c1N>>Cc1cccc2c1C(Nc1occ(CCc3cccc4c3C(=O)c3ccccc34)c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[a;$(a1aaaa1)]);$(*[a;$(*1[*][*][*][*]1)]);!$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]),$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)]),$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het5
reductive_amination_ketone	36	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1oc2c(CCc3cccc4c3C(=O)c3ccccc3-4)occ2c1N>>Cc1cccc2c1C(Nc1oc3c(CCc4cccc5c4C(=O)c4ccccc45)occ3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a1aa(aaa2)a2a1)]),$(*[$(a1a(aaa2)a2aa1)])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het5Het5
reductive_amination_ketone	37	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1oc2cc(CCc3cccc4c3C(=O)c3ccccc3-4)ncc2c1N>>Cc1cccc2c1C(Nc1oc3cc(CCc4cccc5c4C(=O)c4ccccc45)ncc3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a(aa2)a1a2aaaa1)]),$(*[$(a2aa1a(a2)aaaa1)]);!$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het5Het6
reductive_amination_ketone	38	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1oc2ccc(CCc3cccc4c3C(=O)c3ccccc3-4)cc2c1N>>Cc1cccc2c1C(Nc1oc3ccc(CCc4cccc5c4C(=O)c4ccccc45)cc3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(*(aa2)c1c2cccc1)]),$(*[$(*2ac1c(a2)cccc1)])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het5Phe
reductive_amination_ketone	39	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1nccc(CCc2cccc3c2C(=O)c2ccccc2-3)c1N>>Cc1cccc2c1C(Nc1nccc(CCc3cccc4c3C(=O)c3ccccc34)c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[a;$(a1aaaaa1)]);$(*[a;$(*1[*][*][*][*][*]1)]);!$([$(*[c;$(c1ccccc1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]),$(*[c;$(c1ccc2c(aaa2)c1)]),$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]),$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het6
reductive_amination_ketone	40	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1c(Cc2cccc3c2C(=O)c2ccccc2-3)nc2cocc2c1N>>Cc1cccc2c1C(Nc1c(Cc3cccc4c3C(=O)c3ccccc34)nc3cocc3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)]);!$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het6Het5
reductive_amination_ketone	41	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1ncc2cc(CCc3cccc4c3C(=O)c3ccccc3-4)ncc2c1N>>Cc1cccc2c1C(Nc1ncc3cc(CCc4cccc5c4C(=O)c4ccccc45)ncc3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het6Het6
reductive_amination_ketone	42	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1ncc2ccc(CCc3cccc4c3C(=O)c3ccccc3-4)cc2c1N>>Cc1cccc2c1C(Nc1ncc3ccc(CCc4cccc5c4C(=O)c4ccccc45)cc3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(a1ac2c(cccc2)aa1)]),$(*[$(a(aaa2)c1c2cccc1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)]),$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_Het6Phe
reductive_amination_ketone	43	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1c(Cc2cccc3c2C(=O)c2ccccc2-3)cc2cocc2c1N>>Cc1cccc2c1C(Nc1c(Cc3cccc4c3C(=O)c3ccccc34)cc3cocc3c1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[c;$(c1c2c(aaa2)ccc1)]),$(*[c;$(c1ccc2c(aaa2)c1)])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_PheHet5
reductive_amination_ketone	44	Cc1cccc2c1C(=O)c1ccccc1-2.Nc1cc2cncc(CCc3cccc4c3C(=O)c3ccccc3-4)c2cc1N>>Cc1cccc2c1C(Nc1cc3cncc(CCc4cccc5c4C(=O)c4ccccc45)c3cc1N)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(c1cc2c(aaaa2)cc1)]),$(*[$(c(ccc2)c1c2aaaa1)]);!$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Amine_Primary_PheHet6
reductive_amination_ketone	45	Cc1cccc2c1C(=O)c1ccccc1-2.NCc1ccccc1CCCc1cccc2c1C(=O)c1ccccc1-2>>Cc1cccc2c1C(NCc1ccccc1CCCc1cccc3c1C(=O)c1ccccc13)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;D1;$(N[C;X4][c;$(c1ccccc1)]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.Benzylamine_primary
reductive_amination_ketone	46	Cc1cccc2c1C(=O)c1ccccc1-2.NCc1cnccc1CCCc1cccc2c1C(=O)c1ccccc1-2>>Cc1cccc2c1C(NCc1cnccc1CCCc1cccc3c1C(=O)c1ccccc13)c1ccccc12	[#6;R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([*:2])[*:3].[N;X3;D1;$(N[C;X4][c;!$(c1ccccc1)]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticCyclic.HeteroBenzylamine_primary
reductive_amination_ketone	47	Cc1ccccc1C(=O)c1ccccc1.NCCNCCCCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(c1ccccc1)N(CCN)CCCCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[!$(C=C);!$(C#C);!$(C#N);!$(a)]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic
reductive_amination_ketone	48	Cc1ccccc1C(=O)c1ccccc1.NC=CNCCCCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(c1ccccc1)N(C=CN)CCCCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$(C=C),$(C#C),$(C#N);!$(a)]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_SaturatedAliphatic-UnsaturatedAliphatic
reductive_amination_ketone	49	Cc1ccccc1C(=O)c1ccccc1.NC=CNC=CCCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(c1ccccc1)N(C=CN)C=CCCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$(C=C),$(C#C),$(C#N);!$(a)]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_UnsaturatedAliphatic-UnsaturatedAliphatic
reductive_amination_ketone	50	Cc1ccccc1C(=O)c1ccccc1.NC1CNCC(CCc2ccccc2C(=O)c2ccccc2)C1>>Cc1ccccc1C(c1ccccc1)N1CC(N)CC(CCc2ccccc2C(=O)c2ccccc2)C1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[!$(C=C);!$(C#C);!$(C#N);!$(a)]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_CyclicSecondary_SaturatedAliphatic-SaturatedAliphatic
reductive_amination_ketone	51	Cc1ccccc1C(=O)c1ccccc1.O=C(c1ccccc1)c1ccccc1CCC1CC=CNC1>>Cc1ccccc1C(c1ccccc1)N1C=CCC(CCc2ccccc2C(=O)c2ccccc2)C1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);R;D2;$([N;X3;!+;!-;!$(N=*);R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$(C=N),$(C=C),$(C#C),$(C#N);!$(a)]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_CyclicSecondary_SaturatedAliphatic-UnsaturatedAliphatic
reductive_amination_ketone	52	Cc1ccccc1C(=O)c1ccccc1.O=C(c1ccccc1)c1ccccc1CCC1C=CNC=CC1>>Cc1ccccc1C(c1ccccc1)N1C=CCC(CCc2ccccc2C(=O)c2ccccc2)C=C1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$(C=C),$(C#C),$(C#N);!$(a)]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_CyclicSecondary_UnsaturatedAliphatic-UnsaturatedAliphatic
reductive_amination_ketone	53	Cc1ccccc1C(=O)c1ccccc1.NCCNCCCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(NCCNCCCc1ccccc1C(=O)c1ccccc1)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N[C;X4][c;$(a1aaaa1),$(a1aaaaa1)]);!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([!$(*C=C);!$(*C#C);!$(*C#N);!$(*a)]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticAcyclic.Amine_Primary_SaturatedAliphatic
reductive_amination_ketone	54	Cc1ccccc1C(=O)c1ccccc1.NC=CNCCCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(NC=CNCCCc1ccccc1C(=O)c1ccccc1)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*C=C),$(*C#C),$(*C#N);!$(*a)]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticAcyclic.Amine_Primary_UnsaturatedAliphatic
reductive_amination_ketone	55	Cc1ccccc1C(=O)c1ccccc1.Nc1cccc(CCc2ccccc2C(=O)c2ccccc2)c1Nc1ccccc1>>Cc1ccccc1C(c1ccccc1)N(c1ccccc1)c1c(N)cccc1CCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])])[$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_Aromatic-Aromatic
reductive_amination_ketone	56	Cc1ccccc1C(=O)c1ccccc1.NCCNc1ccccc1CCCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(c1ccccc1)N(CCN)c1ccccc1CCCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic
reductive_amination_ketone	57	Cc1ccccc1C(=O)c1ccccc1.NC=CNc1ccccc1CCc1ccccc1C(=O)c1ccccc1>>Cc1ccccc1C(c1ccccc1)N(C=CN)c1ccccc1CCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_UnsaturatedAliphatic-Aromatic
reductive_amination_ketone	58	Cc1ccccc1C(=O)c1ccccc1.O=C(c1ccccc1)c1ccccc1CC1CCc2ccccc2Nc2ccccc2C1>>Cc1ccccc1C(c1ccccc1)N1c2ccccc2CCC(Cc2ccccc2C(=O)c2ccccc2)Cc2ccccc21	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])])[$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_CyclicSecondary_Aromatic-Aromatic
reductive_amination_ketone	59	Cc1ccccc1C(=O)c1ccccc1.O=C(c1ccccc1)c1ccccc1Cc1ccc2c(c1)NCCC2>>Cc1ccccc1C(c1ccccc1)N1CCCc2ccc(Cc3ccccc3C(=O)c3ccccc3)cc21	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([!$(C=C);!$(C#C);!$(C#N);!$(a)])[$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_CyclicSecondary_SaturatedAliphatic-Aromatic
reductive_amination_ketone	60	Cc1ccccc1C(=O)c1ccccc1.O=C(c1ccccc1)c1ccccc1Cc1ccc2c(c1)NC=CC2>>Cc1ccccc1C(c1ccccc1)N1C=CCc2ccc(Cc3ccccc3C(=O)c3ccccc3)cc21	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);R;D2]([$(C=C),$(C#C),$(C#N);!$(a)])[$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_CyclicSecondary_UnsaturatedAliphatic-Aromatic
reductive_amination_ketone	61	Cc1ccccc1C(=O)c1ccccc1.Nc1cccc(CCc2ccccc2C(=O)c2ccccc2)c1N>>Cc1ccccc1C(Nc1cccc(CCc2ccccc2C(=O)c2ccccc2)c1N)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[c;$(c1ccccc1)]);$(*[c;$(c1[c][c][c][c][c]1)]);!$([$(*[$(a(aaa2)a1a2aaaa1)]),$(*[$(a1aa2a(aaaa2)aa1)]),$(*[a;$(a1a2a(aaa2)aaa1)]),$(*[a;$(a1aaa2a(aaa2)a1)])])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticAcyclic.Amine_Primary_Phe
reductive_amination_ketone	62	Cc1ccccc1C(=O)c1ccccc1.Nc1cc2ccc(CCc3ccccc3C(=O)c3ccccc3)cc2cc1N>>Cc1ccccc1C(Nc1cc2ccc(CCc3ccccc3C(=O)c3ccccc3)cc2cc1N)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);D1;$([$(*[$(c1cc2c(cccc2)cc1)]),$(*[$(c(ccc2)c1c2cccc1)])]):4][#6:5]>>C([*:2])([*:3])[N:4][#6:5]	KetoneAromaticAcyclic.Amine_Primary_PhePhe
reductive_amination_ketone	63	Cc1ccccc1C(=O)c1ccccc1.Nc1cncc(CCc2ccccc2C(=O)c2ccccc2)c1Nc1ccccc1>>Cc1ccccc1C(c1ccccc1)N(c1ccccc1)c1c(N)cncc1CCc1ccccc1C(=O)c1ccccc1	[#6;!R;$([#6;D3;$([#6](=O)([#6;a])[#6;a])]):1]([a:2])[*:3].[N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2;$([N;X3;!+;!-;!$(N=*);$([N;!$(N~[*;!#6])]);!$(N[*]=[*;O,S,P,N]);!R;D2]([$([c;$(c1ccccc1)]),$([c;$(c1cccc1)])])[$([a;$(a1aaaaa1)]),$([a;$(a1aaaa1)]);!$([c;$(c1ccccc1)]);!$([c;$(c1cccc1)])]):4]([#6:5])[#6:6]>>C([*:2])([*:3])[N:4]([#6:5])[#6:6]	KetoneAromaticAcyclic.Amine_AcyclicSecondary_Aromatic-Heteroaromatic
